agent_exit_code,ast_parse_calls,commit,duration_ms,git_show_calls,history_path,impacted_external,impacted_internal,impacted_internal_ratio,impacted_test,impacted_total,num_changed_targets,num_files_changed,num_targets,ok,patch_added_lines,patch_path,patch_removed_lines,patch_total_lines,runner_ms,stderr,subprocess_calls,verifier_checked,verifier_ok
0,0,e71305b,2135,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\e71305b_20260126_200727\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\e71305b_20260126_200727\docstring_patch_e71305b.diff,0,0,2223,,2,0,True
0,1,21a2a8c,2443,1,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\21a2a8c_20260126_200729\history.json,36,62,0.33879781420765026,85,183,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\21a2a8c_20260126_200729\docstring_patch_21a2a8c.diff,0,0,2532,,3,0,True
0,0,e3146ce,2228,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\e3146ce_20260126_200732\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\e3146ce_20260126_200732\docstring_patch_e3146ce.diff,0,0,2323,,2,0,True
0,0,fe1fbc4,2152,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\fe1fbc4_20260126_200734\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\fe1fbc4_20260126_200734\docstring_patch_fe1fbc4.diff,0,0,2240,,2,0,True
0,0,2b4b7fc,2170,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\2b4b7fc_20260126_200736\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\2b4b7fc_20260126_200736\docstring_patch_2b4b7fc.diff,0,0,2261,,2,0,True
0,0,d745be6,2180,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\d745be6_20260126_200738\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\d745be6_20260126_200738\docstring_patch_d745be6.diff,0,0,2272,,2,0,True
0,25,b41acd6,2713,3,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\b41acd6_20260126_200741\history.json,45,183,0.4430992736077482,185,413,11,3,11,True,47,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\b41acd6_20260126_200741\docstring_patch_b41acd6.diff,0,47,2801,,5,11,True
0,6,6f43612,2641,2,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\6f43612_20260126_200743\history.json,76,215,0.5011655011655012,138,429,2,1,2,True,13,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\6f43612_20260126_200743\docstring_patch_6f43612.diff,0,13,2742,,4,2,True
0,0,200c550,2148,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\200c550_20260126_200746\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\200c550_20260126_200746\docstring_patch_200c550.diff,0,0,2234,,2,0,True
0,0,c3cc5a9,2162,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\c3cc5a9_20260126_200748\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\c3cc5a9_20260126_200748\docstring_patch_c3cc5a9.diff,0,0,2262,,2,0,True
0,0,bfdecb1,2203,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\bfdecb1_20260126_200751\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\bfdecb1_20260126_200751\docstring_patch_bfdecb1.diff,0,0,2294,,2,0,True
0,0,7916e4a,2183,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\7916e4a_20260126_200753\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\7916e4a_20260126_200753\docstring_patch_7916e4a.diff,0,0,2273,,2,0,True
0,0,6426151,2191,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\6426151_20260126_200755\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\6426151_20260126_200755\docstring_patch_6426151.diff,0,0,2277,,2,0,True
0,0,2fd75b0,2218,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\2fd75b0_20260126_200758\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\2fd75b0_20260126_200758\docstring_patch_2fd75b0.diff,0,0,2304,,2,0,True
0,0,23b8127,2168,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\23b8127_20260126_200800\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\23b8127_20260126_200800\docstring_patch_23b8127.diff,0,0,2254,,2,0,True
0,0,782e560,2155,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\782e560_20260126_200802\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\782e560_20260126_200802\docstring_patch_782e560.diff,0,0,2242,,2,0,True
0,5,f0f4094,2434,1,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\f0f4094_20260126_200804\history.json,5,32,0.8648648648648649,0,37,2,1,2,True,12,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\f0f4094_20260126_200804\docstring_patch_f0f4094.diff,0,12,2526,,3,2,True
0,2,70fc194,2562,2,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\70fc194_20260126_200807\history.json,31,254,0.6614583333333334,99,384,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\70fc194_20260126_200807\docstring_patch_70fc194.diff,0,0,2653,,4,0,True
0,0,7044b14,2220,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\7044b14_20260126_200810\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\7044b14_20260126_200810\docstring_patch_7044b14.diff,0,0,2306,,2,0,True
0,2,5b470f0,2620,2,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\5b470f0_20260126_200812\history.json,31,255,0.6623376623376623,99,385,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\5b470f0_20260126_200812\docstring_patch_5b470f0.diff,0,0,2711,,4,0,True
0,3,1b342ef,2607,1,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\1b342ef_20260126_200815\history.json,40,257,0.648989898989899,99,396,1,1,1,True,5,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\1b342ef_20260126_200815\docstring_patch_1b342ef.diff,0,5,2697,,3,1,True
0,0,7b265f1,2174,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\7b265f1_20260126_200817\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\7b265f1_20260126_200817\docstring_patch_7b265f1.diff,0,0,2261,,2,0,True
0,0,c9523f4,2189,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\c9523f4_20260126_200820\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\c9523f4_20260126_200820\docstring_patch_c9523f4.diff,0,0,2275,,2,0,True
0,8,0f376e0,2693,2,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\0f376e0_20260126_200822\history.json,78,278,0.6123348017621145,98,454,3,1,3,True,17,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\0f376e0_20260126_200822\docstring_patch_0f376e0.diff,0,17,2787,,4,3,True
0,1,a8bfcc1,2476,1,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\a8bfcc1_20260126_200825\history.json,21,118,0.7468354430379747,19,158,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\a8bfcc1_20260126_200825\docstring_patch_a8bfcc1.diff,0,0,2561,,3,0,True
0,6,3649771,2426,2,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\3649771_20260126_200827\history.json,11,34,0.2982456140350877,69,114,2,2,2,True,12,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\3649771_20260126_200827\docstring_patch_3649771.diff,0,12,2514,,4,2,True
0,1,93d13b2,2316,1,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\93d13b2_20260126_200830\history.json,0,1,1.0,0,1,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\93d13b2_20260126_200830\docstring_patch_93d13b2.diff,0,0,2401,,3,0,True
0,0,96cc0fe,2172,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\96cc0fe_20260126_200832\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\96cc0fe_20260126_200832\docstring_patch_96cc0fe.diff,0,0,2259,,2,0,True
0,28,58c5ac8,3477,8,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\58c5ac8_20260126_200834\history.json,117,321,0.5794223826714802,116,554,10,4,10,True,60,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\58c5ac8_20260126_200834\docstring_patch_58c5ac8.diff,0,60,3571,,10,10,True
0,13,6ea3ef8,2928,3,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\6ea3ef8_20260126_200838\history.json,43,225,0.6164383561643836,97,365,5,2,5,True,33,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\6ea3ef8_20260126_200838\docstring_patch_6ea3ef8.diff,0,33,3023,,5,5,True
0,0,f5e2d06,2187,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\f5e2d06_20260126_200841\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\f5e2d06_20260126_200841\docstring_patch_f5e2d06.diff,0,0,2275,,2,0,True
0,6,a180c83,2642,2,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\a180c83_20260126_200843\history.json,7,37,0.22424242424242424,121,165,2,1,2,True,14,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\a180c83_20260126_200843\docstring_patch_a180c83.diff,0,14,2736,,4,2,True
0,0,cde9494,2166,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\cde9494_20260126_200846\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\cde9494_20260126_200846\docstring_patch_cde9494.diff,0,0,2256,,2,0,True
0,0,cbf105a,2201,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\cbf105a_20260126_200848\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\cbf105a_20260126_200848\docstring_patch_cbf105a.diff,0,0,2289,,2,0,True
0,0,aa143e7,2180,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\aa143e7_20260126_200851\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\aa143e7_20260126_200851\docstring_patch_aa143e7.diff,0,0,2269,,2,0,True
0,1,f37758e,2451,1,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\f37758e_20260126_200853\history.json,21,118,0.7468354430379747,19,158,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\f37758e_20260126_200853\docstring_patch_f37758e.diff,0,0,2536,,3,0,True
0,1,300d1d8,2474,1,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\300d1d8_20260126_200856\history.json,22,144,0.7741935483870968,20,186,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\300d1d8_20260126_200856\docstring_patch_300d1d8.diff,0,0,2567,,3,0,True
0,4,efad911,2666,2,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\efad911_20260126_200858\history.json,40,215,0.7465277777777778,33,288,1,1,1,True,5,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\efad911_20260126_200858\docstring_patch_efad911.diff,0,5,2758,,4,1,True
0,1,0c3d2ac,2381,1,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\0c3d2ac_20260126_200901\history.json,15,209,0.5024038461538461,192,416,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\0c3d2ac_20260126_200901\docstring_patch_0c3d2ac.diff,0,0,2470,,3,0,True
0,126,45b4087,7128,26,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\45b4087_20260126_200903\history.json,422,557,0.4535830618892508,249,1228,50,17,50,True,270,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\45b4087_20260126_200903\docstring_patch_45b4087.diff,0,270,7222,,28,50,True
0,0,f209c53,2185,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\f209c53_20260126_200911\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\f209c53_20260126_200911\docstring_patch_f209c53.diff,0,0,2275,,2,0,True
0,0,0a31a36,2311,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\0a31a36_20260126_200913\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\0a31a36_20260126_200913\docstring_patch_0a31a36.diff,0,0,2402,,2,0,True
0,0,93b57f7,2309,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\93b57f7_20260126_200915\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\93b57f7_20260126_200915\docstring_patch_93b57f7.diff,0,0,2417,,2,0,True
0,0,05f0a8c,2348,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\05f0a8c_20260126_200918\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\05f0a8c_20260126_200918\docstring_patch_05f0a8c.diff,0,0,2457,,2,0,True
0,0,ae17c61,2845,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\ae17c61_20260126_200920\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\ae17c61_20260126_200920\docstring_patch_ae17c61.diff,0,0,2969,,2,0,True
0,0,138745e,2594,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\138745e_20260126_200923\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\138745e_20260126_200923\docstring_patch_138745e.diff,0,0,2721,,2,0,True
0,0,18170d6,2682,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\18170d6_20260126_200926\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\18170d6_20260126_200926\docstring_patch_18170d6.diff,0,0,2805,,2,0,True
0,0,0e793e3,2436,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\0e793e3_20260126_200929\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\0e793e3_20260126_200929\docstring_patch_0e793e3.diff,0,0,2553,,2,0,True
0,0,b71f36c,2231,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\b71f36c_20260126_200931\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\b71f36c_20260126_200931\docstring_patch_b71f36c.diff,0,0,2329,,2,0,True
0,0,a7bd594,2187,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\a7bd594_20260126_200934\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\a7bd594_20260126_200934\docstring_patch_a7bd594.diff,0,0,2282,,2,0,True
0,0,862dee9,2158,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\862dee9_20260126_200936\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\862dee9_20260126_200936\docstring_patch_862dee9.diff,0,0,2246,,2,0,True
0,0,b5f354c,2165,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\b5f354c_20260126_200938\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\b5f354c_20260126_200938\docstring_patch_b5f354c.diff,0,0,2252,,2,0,True
1,,f705197,,,,,,,,,,,,False,,,,,1370,"Traceback (most recent call last):
  File ""D:\locbench\analyzer\unidiff_extract\agent.py"", line 541, in <module>
    main()
    ~~~~^^
  File ""D:\locbench\analyzer\unidiff_extract\agent.py"", line 353, in main
    _run(
    ~~~~^
        [
        ^
    ...<8 lines>...
        ]
        ^
    )
    ^
  File ""D:\locbench\analyzer\unidiff_extract\agent.py"", line 42, in _run
    out = subprocess.check_output(cmd, cwd=cwd, stderr=subprocess.STDOUT)
  File ""E:\miniconda3\Lib\subprocess.py"", line 472, in check_output
    return run(*popenargs, stdout=PIPE, timeout=timeout, check=True,
           ~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
               **kwargs).stdout
               ^^^^^^^^^
  File ""E:\miniconda3\Lib\subprocess.py"", line 577, in run
    raise CalledProcessError(retcode, process.args,
                             output=stdout, stderr=stderr)
subprocess.CalledProcessError: Command '['python', 'D:\\locbench\\analyzer\\unidiff_extract\\extract_seeds.py', '--repo', 'D:\\locbench\\black', '--commit', 'f705197', '--out', 'D:\\locbench\\analyzer\\runs\\black\\agent_batch\\20260126_200702\\f705197_20260126_200940\\impacted_seeds_f705197.json']' returned non-zero exit status 1.
",,,
0,0,994e184,2184,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\994e184_20260126_200942\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\994e184_20260126_200942\docstring_patch_994e184.diff,0,0,2281,,2,0,True
0,0,5b3710d,2197,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\5b3710d_20260126_200944\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\5b3710d_20260126_200944\docstring_patch_5b3710d.diff,0,0,2288,,2,0,True
0,0,b5df49f,2183,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\b5df49f_20260126_200946\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\b5df49f_20260126_200946\docstring_patch_b5df49f.diff,0,0,2278,,2,0,True
0,0,39c8fd2,2201,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\39c8fd2_20260126_200949\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\39c8fd2_20260126_200949\docstring_patch_39c8fd2.diff,0,0,2288,,2,0,True
0,4,b895a73,2728,2,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\b895a73_20260126_200951\history.json,52,277,0.642691415313225,102,431,1,1,1,True,5,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\b895a73_20260126_200951\docstring_patch_b895a73.diff,0,5,2820,,4,1,True
0,1,f735434,2488,1,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\f735434_20260126_200954\history.json,22,213,0.7802197802197802,38,273,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\f735434_20260126_200954\docstring_patch_f735434.diff,0,0,2577,,3,0,True
0,0,4865e32,2163,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\4865e32_20260126_200956\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\4865e32_20260126_200956\docstring_patch_4865e32.diff,0,0,2248,,2,0,True
0,2,6296607,2649,2,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\6296607_20260126_200959\history.json,110,229,0.4645030425963489,154,493,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\6296607_20260126_200959\docstring_patch_6296607.diff,0,0,2737,,4,0,True
0,0,4e8a7aa,2169,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\4e8a7aa_20260126_201001\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\4e8a7aa_20260126_201001\docstring_patch_4e8a7aa.diff,0,0,2267,,2,0,True
0,0,6122359,2176,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\6122359_20260126_201004\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\6122359_20260126_201004\docstring_patch_6122359.diff,0,0,2267,,2,0,True
0,1,27a3085,2335,1,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\27a3085_20260126_201006\history.json,58,199,0.5497237569060773,105,362,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\27a3085_20260126_201006\docstring_patch_27a3085.diff,0,0,2423,,3,0,True
0,3,e97cf5b,2342,1,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\e97cf5b_20260126_201008\history.json,6,15,0.6521739130434783,2,23,1,1,1,True,1,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\e97cf5b_20260126_201008\docstring_patch_e97cf5b.diff,0,1,2433,,3,1,True
0,0,fdc606e,2177,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\fdc606e_20260126_201011\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\fdc606e_20260126_201011\docstring_patch_fdc606e.diff,0,0,2276,,2,0,True
0,3,43dbc2f,2397,1,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\43dbc2f_20260126_201013\history.json,8,53,0.381294964028777,78,139,1,1,1,True,5,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\43dbc2f_20260126_201013\docstring_patch_43dbc2f.diff,0,5,2490,,3,1,True
0,0,298f8e7,2127,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\298f8e7_20260126_201016\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\298f8e7_20260126_201016\docstring_patch_298f8e7.diff,0,0,2216,,2,0,True
0,5,0fc6fb7,2342,1,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\0fc6fb7_20260126_201018\history.json,14,26,0.5416666666666666,8,48,2,1,2,True,11,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\0fc6fb7_20260126_201018\docstring_patch_0fc6fb7.diff,0,11,2439,,3,2,True
0,1,517aac5,2441,1,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\517aac5_20260126_201020\history.json,2,7,0.7,1,10,0,0,0,True,0,D:\locbench\analyzer\runs\black\agent_batch\20260126_200702\517aac5_20260126_201020\docstring_patch_517aac5.diff,0,0,2538,,3,0,True
